20170615,22:33:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:34:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:35:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:36:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:37:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:38:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:39:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:40:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:41:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:42:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:43:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:44:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:45:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:46:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:47:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:48:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:49:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:50:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:51:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:52:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:53:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:54:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:55:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:56:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:57:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:58:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,22:59:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:00:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:01:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:02:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:03:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:04:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:05:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:06:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:07:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:08:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:09:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:10:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:11:00,40.76,40.76,40.76,40.76,-1,-40.76
20170615,23:12:00,40.76,40.77,40.76,40.77,-1,-40.77
20170615,23:13:00,40.77,40.77,40.77,40.77,-1,-40.77
20170615,23:14:00,40.77,40.77,40.77,40.77,-1,-40.77
20170615,23:15:00,40.77,40.82,40.77,40.78,-1,-40.78
20170615,23:16:00,40.78,40.82,40.78,40.82,-1,-40.82
20170615,23:17:00,40.82,40.82,40.82,40.82,-1,-40.82
20170615,23:18:00,40.82,40.82,40.82,40.82,-1,-40.82
20170615,23:19:00,40.82,40.82,40.82,40.82,-1,-40.82
20170615,23:20:00,40.82,40.88,40.82,40.88,-1,-40.88
20170615,23:21:00,40.88,40.94,40.88,40.94,-1,-40.94
20170615,23:22:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:23:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:24:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:25:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:26:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:27:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:28:00,40.94,40.94,40.94,40.94,-1,-40.94
20170615,23:29:00,40.94,41.02,40.94,41.02,-1,-41.02
20170615,23:30:00,41.02,41.08,41.02,41.08,-1,-41.08
20170615,23:31:00,41.08,41.09,41.08,41.09,-1,-41.09
20170615,23:32:00,41.09,41.15,41.09,41.15,-1,-41.15
20170615,23:33:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:34:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:35:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:36:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:37:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:38:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:39:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:40:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:41:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:42:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:43:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:44:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:45:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:46:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:47:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:48:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:49:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:50:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:51:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:52:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:53:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:54:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:55:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:56:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:57:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:58:00,41.15,41.15,41.15,41.15,-1,-41.15
20170615,23:59:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:00:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:01:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:02:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:03:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:04:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:05:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:06:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:07:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:08:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:09:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:10:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:11:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:12:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:13:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:14:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:15:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:16:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:17:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:18:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:19:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:20:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:21:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:22:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:23:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:24:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:25:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:26:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:27:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:28:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:29:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:30:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:31:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:32:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:33:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:34:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:35:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:36:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:37:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:38:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:39:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:40:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:41:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:42:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:43:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:44:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:45:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:46:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:47:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:48:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:49:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:50:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:51:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:52:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:53:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:54:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:55:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:56:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:57:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:58:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,00:59:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,01:00:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,01:01:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,01:02:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,01:03:00,41.15,41.15,41.15,41.15,-1,-41.15
20170616,01:04:00,41.15,41.16,41.15,41.16,-1,-41.16
20170616,01:05:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:06:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:07:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:08:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:09:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:10:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:11:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:12:00,41.16,41.16,41.16,41.16,-1,-41.16
20170616,01:13:00,41.16,41.17,41.16,41.17,-1,-41.17
20170616,01:14:00,41.17,41.20,41.17,41.20,-1,-41.20
20170616,01:15:00,41.20,41.20,41.20,41.20,-1,-41.20
20170616,01:16:00,41.20,41.22,41.20,41.22,-1,-41.22
20170616,01:17:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:18:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:19:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:20:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:21:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:22:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:23:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:24:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:25:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:26:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:27:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:28:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:29:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:30:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:31:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:32:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:33:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:34:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:35:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:36:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:37:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:38:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:39:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:40:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:41:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:42:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:43:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:44:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:45:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:46:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:47:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:48:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:49:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:50:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:51:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:52:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:53:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:54:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:55:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:56:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:57:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:58:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,01:59:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:00:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:01:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:02:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:03:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:04:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:05:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:06:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:07:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:08:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:09:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:10:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:11:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:12:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:13:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:14:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:15:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:16:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:17:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:18:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:19:00,41.22,41.22,41.22,41.22,-1,-41.22
20170616,02:20:00,41.22,41.23,41.22,41.23,-1,-41.23
20170616,02:21:00,41.23,41.23,41.23,41.23,-1,-41.23
20170616,02:22:00,41.23,41.27,41.23,41.27,-1,-41.27
20170616,02:23:00,41.27,41.28,41.27,41.28,-1,-41.28
20170616,02:24:00,41.28,41.28,41.28,41.28,-1,-41.28
20170616,02:25:00,41.28,41.30,41.28,41.30,-1,-41.30
20170616,02:26:00,41.30,41.34,41.30,41.34,-1,-41.34
20170616,02:27:00,41.34,41.35,41.34,41.35,-1,-41.35
20170616,02:28:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:29:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:30:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:31:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:32:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:33:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:34:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:35:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:36:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:37:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:38:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:39:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:40:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:41:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:42:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:43:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:44:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:45:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:46:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:47:00,41.35,41.35,41.35,41.35,-1,-41.35
20170616,02:48:00,41.35,41.37,41.35,41.37,-1,-41.37
20170616,02:49:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:50:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:51:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:52:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:53:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:54:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:55:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:56:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:57:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:58:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,02:59:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,03:00:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,03:01:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,03:02:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,03:03:00,41.37,41.37,41.37,41.37,-1,-41.37
20170616,03:04:00,41.37,41.38,41.37,41.38,-1,-41.38
20170616,03:05:00,41.38,41.38,41.38,41.38,-1,-41.38
20170616,03:06:00,41.38,41.38,41.38,41.38,-1,-41.38
20170616,03:07:00,41.38,41.38,41.38,41.38,-1,-41.38
20170616,03:08:00,41.38,41.42,41.38,41.42,-1,-41.42
20170616,03:09:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:10:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:11:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:12:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:13:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:14:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:15:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:16:00,41.42,41.42,41.42,41.42,-1,-41.42
20170616,03:17:00,41.42,41.43,41.42,41.43,-1,-41.43
20170616,03:18:00,41.43,41.43,41.43,41.43,-1,-41.43
20170616,03:19:00,41.43,41.48,41.43,41.48,-1,-41.48
20170616,03:20:00,41.48,41.49,41.48,41.49,-1,-41.49
20170616,03:21:00,41.49,41.49,41.49,41.49,-1,-41.49
20170616,03:22:00,41.49,41.49,41.49,41.49,-1,-41.49
20170616,03:23:00,41.49,41.49,41.49,41.49,-1,-41.49
20170616,03:24:00,41.49,41.49,41.49,41.49,-1,-41.49
20170616,03:25:00,41.49,41.50,41.49,41.50,-1,-41.50
20170616,03:26:00,41.50,41.50,41.50,41.50,-1,-41.50
20170616,03:27:00,41.50,41.50,41.50,41.50,-1,-41.50
20170616,03:28:00,41.50,41.50,41.50,41.50,-1,-41.50
20170616,03:29:00,41.50,41.53,41.50,41.53,-1,-41.53
20170616,03:30:00,41.53,41.84,41.53,41.84,-1,-41.84
20170616,03:31:00,41.84,41.84,41.79,41.84,-1,-41.84
20170616,03:32:00,41.84,41.87,41.82,41.84,-1,-41.84
20170616,03:33:00,41.84,41.84,41.67,41.79,-1,-41.79
20170616,03:34:00,41.79,41.79,41.79,41.79,-1,-41.79
20170616,03:35:00,41.79,41.79,41.79,41.79,-1,-41.79
20170616,03:36:00,41.79,41.79,41.79,41.79,-1,-41.79
20170616,03:37:00,41.79,41.79,41.68,41.75,-1,-41.75
20170616,03:38:00,41.75,41.75,41.75,41.75,-1,-41.75
20170616,03:39:00,41.75,41.75,41.75,41.75,-1,-41.75
20170616,03:40:00,41.75,41.75,41.75,41.75,-1,-41.75
20170616,03:41:00,41.75,41.75,41.74,41.74,-1,-41.74
20170616,03:42:00,41.74,41.74,41.71,41.71,-1,-41.71
20170616,03:43:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:44:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:45:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:46:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:47:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:48:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:49:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:50:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:51:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:52:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:53:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:54:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:55:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:56:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:57:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:58:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,03:59:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:00:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:01:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:02:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:03:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:04:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:05:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:06:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:07:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:08:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:09:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:10:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:11:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:12:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:13:00,41.71,41.71,41.71,41.71,-1,-41.71
20170616,04:14:00,41.71,41.71,41.71,41.71,-1,-41.71
